Year,OrgCode,OrgName,OrgType,VacCode,Value
2018-19,E08000028,Sandwell,LA,DTaP_IPV_Hib_24m,94.4799658994032
2018-19,E08000028,Sandwell,LA,DTaP_IPV_Hib_5y,94.3719412724307
2018-19,E08000028,Sandwell,LA,Hib_MenC_24m,89.8550724637681
2018-19,E08000028,Sandwell,LA,Hib_MenC_5y,92.4959216965742
2018-19,E08000028,Sandwell,LA,MenB_12m,91.7641863546037
2018-19,E08000028,Sandwell,LA,MenB_booster_24m,87.9582267689685
2018-19,E08000028,Sandwell,LA,MMR_24m,90.2173913043478
2018-19,E08000028,Sandwell,LA,MMR1_5y,94.6166394779772
2018-19,E08000028,Sandwell,LA,MMR2_5y,85.8482871125612
2018-19,E08000028,Sandwell,LA,PCV_12m,92.0953852947671
2018-19,E08000028,Sandwell,LA,PCV_24m,90.2173913043478
2018-19,E08000028,Sandwell,LA,Rota_12m,87.1274011923162
2018-19,E08000029,Solihull,LA,Cohort_12m,2408.0000000000000
2018-19,E08000029,Solihull,LA,Cohort_24m,2405.0000000000000
2018-19,E08000029,Solihull,LA,Cohort_5y,2697.0000000000000
2018-19,E08000029,Solihull,LA,DTaP_IPV_5y,86.9484612532443
2018-19,E08000029,Solihull,LA,DTaP_IPV_Hib_12m,92.4418604651163
2018-19,E08000029,Solihull,LA,DTaP_IPV_Hib_24m,95.9251559251559
2018-19,E08000029,Solihull,LA,DTaP_IPV_Hib_5y,96.5888023730070
2018-19,E08000029,Solihull,LA,Hib_MenC_24m,93.1808731808732
2018-19,E08000029,Solihull,LA,Hib_MenC_5y,95.4393770856507
2018-19,E08000029,Solihull,LA,MenB_12m,92.7325581395349
2018-19,E08000029,Solihull,LA,MenB_booster_24m,91.0602910602911
2018-19,E08000029,Solihull,LA,MMR_24m,93.3471933471934
2018-19,E08000029,Solihull,LA,MMR1_5y,96.2921764923990
2018-19,E08000029,Solihull,LA,MMR2_5y,88.5428253615128
2018-19,E08000029,Solihull,LA,PCV_12m,93.1478405315615
2018-19,E08000029,Solihull,LA,PCV_24m,92.7650727650728
2018-19,E08000029,Solihull,LA,Rota_12m,90.0332225913621
2018-19,E08000030,Walsall,LA,Cohort_12m,3803.0000000000000
2018-19,E08000030,Walsall,LA,Cohort_24m,3845.0000000000000
2018-19,E08000030,Walsall,LA,Cohort_5y,4047.0000000000000
2018-19,E08000030,Walsall,LA,DTaP_IPV_5y,88.9794909809736
2018-19,E08000030,Walsall,LA,DTaP_IPV_Hib_12m,93.2684722587431
2018-19,E08000030,Walsall,LA,DTaP_IPV_Hib_24m,96.4369310793238
2018-19,E08000030,Walsall,LA,DTaP_IPV_Hib_5y,96.9112923152953
2018-19,E08000030,Walsall,LA,Hib_MenC_24m,93.2119635890767
2018-19,E08000030,Walsall,LA,Hib_MenC_5y,95.2557449962935
2018-19,E08000030,Walsall,LA,MenB_12m,93.2421772285038
2018-19,E08000030,Walsall,LA,MenB_booster_24m,91.8855656697009
2018-19,E08000030,Walsall,LA,MMR_24m,93.2899869960988
2018-19,E08000030,Walsall,LA,MMR1_5y,96.7877440079071
2018-19,E08000030,Walsall,LA,MMR2_5y,89.8937484556462
2018-19,E08000030,Walsall,LA,PCV_12m,93.7943728635288
2018-19,E08000030,Walsall,LA,PCV_24m,93.2639791937581
2018-19,E08000030,Walsall,LA,Rota_12m,89.1138574809361
2018-19,E08000031,Wolverhampton,LA,Cohort_12m,3443.0000000000000
2018-19,E08000031,Wolverhampton,LA,Cohort_24m,3495.0000000000000
2018-19,E08000031,Wolverhampton,LA,Cohort_5y,3774.0000000000000
2018-19,E08000031,Wolverhampton,LA,DTaP_IPV_5y,84.1017488076312
2018-19,E08000031,Wolverhampton,LA,DTaP_IPV_Hib_12m,91.1414464130119
2018-19,E08000031,Wolverhampton,LA,DTaP_IPV_Hib_24m,93.9628040057225
2018-19,E08000031,Wolverhampton,LA,DTaP_IPV_Hib_5y,94.3031266560678
2018-19,E08000031,Wolverhampton,LA,Hib_MenC_24m,89.4134477825465
2018-19,E08000031,Wolverhampton,LA,Hib_MenC_5y,93.1107578166402
2018-19,E08000031,Wolverhampton,LA,MenB_12m,91.4899796688934
2018-19,E08000031,Wolverhampton,LA,MenB_booster_24m,88.2689556509299
2018-19,E08000031,Wolverhampton,LA,MMR_24m,89.7567954220315
2018-19,E08000031,Wolverhampton,LA,MMR1_5y,94.4356120826709
2018-19,E08000031,Wolverhampton,LA,MMR2_5y,85.3736089030207
2018-19,E08000031,Wolverhampton,LA,PCV_12m,92.0999128666860
2018-19,E08000031,Wolverhampton,LA,PCV_24m,89.4420600858369
2018-19,E08000031,Wolverhampton,LA,Rota_12m,88.0917804240488
2018-19,E08000032,Bradford,LA,Cohort_12m,7099.0000000000000
2018-19,E08000032,Bradford,LA,Cohort_24m,7439.0000000000000
2018-19,E08000032,Bradford,LA,Cohort_5y,7989.0000000000000
2018-19,E08000032,Bradford,LA,DTaP_IPV_5y,92.0140192765052
2018-19,E08000032,Bradford,LA,DTaP_IPV_Hib_12m,92.7595435976898
2018-19,E08000032,Bradford,LA,DTaP_IPV_Hib_24m,94.9052291974728
2018-19,E08000032,Bradford,LA,DTaP_IPV_Hib_5y,97.6217298785831
2018-19,E08000032,Bradford,LA,Hib_MenC_24m,92.4989917999731
2018-19,E08000032,Bradford,LA,Hib_MenC_5y,96.5202152960320
2018-19,E08000032,Bradford,LA,MenB_12m,92.4637272855332
2018-19,E08000032,Bradford,LA,MenB_booster_24m,91.0740690953085
2018-19,E08000032,Bradford,LA,MMR_24m,92.2166957924452
2018-19,E08000032,Bradford,LA,MMR1_5y,96.7705595193391
2018-19,E08000032,Bradford,LA,MMR2_5y,91.7761922643635
2018-19,E08000032,Bradford,LA,PCV_12m,92.8299760529652
2018-19,E08000032,Bradford,LA,PCV_24m,92.4721064659228
2018-19,E08000032,Bradford,LA,Rota_12m,88.5054232990562
2018-19,E08000033,Calderdale,LA,Cohort_12m,2443.0000000000000
2018-19,E08000033,Calderdale,LA,Cohort_24m,2509.0000000000000
2018-19,E08000033,Calderdale,LA,Cohort_5y,2630.0000000000000
2018-19,E08000033,Calderdale,LA,DTaP_IPV_5y,88.4410646387833
2018-19,E08000033,Calderdale,LA,DTaP_IPV_Hib_12m,92.1817437576750
2018-19,E08000033,Calderdale,LA,DTaP_IPV_Hib_24m,95.4563571143882
2018-19,E08000033,Calderdale,LA,DTaP_IPV_Hib_5y,97.1482889733840
2018-19,E08000033,Calderdale,LA,Hib_MenC_24m,92.5468314069350
2018-19,E08000033,Calderdale,LA,Hib_MenC_5y,94.7528517110266
2018-19,E08000033,Calderdale,LA,MenB_12m,92.6320098239869
2018-19,E08000033,Calderdale,LA,MenB_booster_24m,91.0322837783978
2018-19,E08000033,Calderdale,LA,MMR_24m,92.4272618573137
2018-19,E08000033,Calderdale,LA,MMR1_5y,96.6159695817491
2018-19,E08000033,Calderdale,LA,MMR2_5y,90.6463878326996
2018-19,E08000033,Calderdale,LA,PCV_12m,92.8776094965207
2018-19,E08000033,Calderdale,LA,PCV_24m,92.7859705061778
2018-19,E08000033,Calderdale,LA,Rota_12m,89.4392140810479
2018-19,E08000034,Kirklees,LA,Cohort_12m,5049.0000000000000
2018-19,E08000034,Kirklees,LA,Cohort_24m,5285.0000000000000
2018-19,E08000034,Kirklees,LA,Cohort_5y,5595.0000000000000
2018-19,E08000034,Kirklees,LA,DTaP_IPV_5y,91.7247542448615
2018-19,E08000034,Kirklees,LA,DTaP_IPV_Hib_12m,93.8799762329174
2018-19,E08000034,Kirklees,LA,DTaP_IPV_Hib_24m,96.1400189214759
2018-19,E08000034,Kirklees,LA,DTaP_IPV_Hib_5y,97.4262734584450
2018-19,E08000034,Kirklees,LA,Hib_MenC_24m,93.3396404919584
2018-19,E08000034,Kirklees,LA,Hib_MenC_5y,94.7453083109920
2018-19,E08000034,Kirklees,LA,MenB_12m,93.8997821350763
2018-19,E08000034,Kirklees,LA,MenB_booster_24m,92.2989593188269
2018-19,E08000034,Kirklees,LA,MMR_24m,93.2261116367077
2018-19,E08000034,Kirklees,LA,MMR1_5y,97.1403038427167
2018-19,E08000034,Kirklees,LA,MMR2_5y,92.5290437890974
2018-19,E08000034,Kirklees,LA,PCV_12m,94.3949296890473
2018-19,E08000034,Kirklees,LA,PCV_24m,93.5666982024598
2018-19,E08000034,Kirklees,LA,Rota_12m,90.5921964745494
2018-19,E08000035,Leeds,LA,Cohort_12m,10069.0000000000000
2018-19,E08000035,Leeds,LA,Cohort_24m,10293.0000000000000
2018-19,E08000035,Leeds,LA,Cohort_5y,10507.0000000000000
2018-19,E08000035,Leeds,LA,DTaP_IPV_5y,85.4953840296945
2018-19,E08000035,Leeds,LA,DTaP_IPV_Hib_12m,93.2366669977158
2018-19,E08000035,Leeds,LA,DTaP_IPV_Hib_24m,94.5496939667735
2018-19,E08000035,Leeds,LA,DTaP_IPV_Hib_5y,95.3745122299419
2018-19,E08000035,Leeds,LA,Hib_MenC_24m,91.8876906635577
2018-19,E08000035,Leeds,LA,Hib_MenC_5y,90.8346816408109
2018-19,E08000035,Leeds,LA,MenB_12m,93.1174893236667
2018-19,E08000035,Leeds,LA,MenB_booster_24m,89.7794617701350
2018-19,E08000035,Leeds,LA,MMR_24m,92.2180122413291
2018-19,E08000035,Leeds,LA,MMR1_5y,95.0699533644237
2018-19,E08000035,Leeds,LA,MMR2_5y,87.0467307509279
2018-19,E08000035,Leeds,LA,PCV_12m,93.8226238951236
2018-19,E08000035,Leeds,LA,PCV_24m,92.1500048576703
2018-19,E08000035,Leeds,LA,Rota_12m,90.7041414241732
2018-19,E08000036,Wakefield,LA,Cohort_12m,4165.0000000000000
2018-19,E08000036,Wakefield,LA,Cohort_24m,4342.0000000000000
2018-19,E08000036,Wakefield,LA,Cohort_5y,4358.0000000000000
2018-19,E08000036,Wakefield,LA,DTaP_IPV_5y,91.1427260211106
2018-19,E08000036,Wakefield,LA,DTaP_IPV_Hib_12m,95.9663865546218
2018-19,E08000036,Wakefield,LA,DTaP_IPV_Hib_24m,96.8447719944726
2018-19,E08000036,Wakefield,LA,DTaP_IPV_Hib_5y,97.1087654887563
2018-19,E08000036,Wakefield,LA,Hib_MenC_24m,95.3938277291571
2018-19,E08000036,Wakefield,LA,Hib_MenC_5y,95.1812758145938
2018-19,E08000036,Wakefield,LA,MenB_12m,95.9903961584634
2018-19,E08000036,Wakefield,LA,MenB_booster_24m,94.5647167204053
2018-19,E08000036,Wakefield,LA,MMR_24m,94.9332105020728
2018-19,E08000036,Wakefield,LA,MMR1_5y,96.7186782927949
2018-19,E08000036,Wakefield,LA,MMR2_5y,92.1982560807710
2018-19,E08000036,Wakefield,LA,PCV_12m,96.1344537815126
2018-19,E08000036,Wakefield,LA,PCV_24m,95.4168585905113
2018-19,E08000036,Wakefield,LA,Rota_12m,93.9015606242497
2018-19,E08000037,Gateshead,LA,Cohort_12m,2144.0000000000000
2018-19,E08000037,Gateshead,LA,Cohort_24m,2254.0000000000000
2018-19,E08000037,Gateshead,LA,Cohort_5y,2388.0000000000000
2018-19,E08000037,Gateshead,LA,DTaP_IPV_5y,88.4003350083752
2018-19,E08000037,Gateshead,LA,DTaP_IPV_Hib_12m,93.9832089552239
2018-19,E08000037,Gateshead,LA,DTaP_IPV_Hib_24m,95.9627329192547
2018-19,E08000037,Gateshead,LA,DTaP_IPV_Hib_5y,94.5979899497487
2018-19,E08000037,Gateshead,LA,Hib_MenC_24m,93.5669920141970
2018-19,E08000037,Gateshead,LA,Hib_MenC_5y,92.5460636515913
2018-19,E08000037,Gateshead,LA,MenB_12m,93.5634328358209
2018-19,E08000037,Gateshead,LA,MenB_booster_24m,91.1268855368234
2018-19,E08000037,Gateshead,LA,MMR_24m,93.3895297249335
2018-19,E08000037,Gateshead,LA,MMR1_5y,93.8442211055276
2018-19,E08000037,Gateshead,LA,MMR2_5y,88.5678391959799
2018-19,E08000037,Gateshead,LA,PCV_12m,94.0764925373134
2018-19,E08000037,Gateshead,LA,PCV_24m,92.8127772848270
2018-19,E08000037,Gateshead,LA,Rota_12m,91.3712686567164
2018-19,E09000002,Barking and Dagenham,LA,Cohort_12m,3568.0000000000000
2018-19,E09000002,Barking and Dagenham,LA,Cohort_24m,3753.0000000000000
2018-19,E09000002,Barking and Dagenham,LA,Cohort_5y,3861.0000000000000
2018-19,E09000002,Barking and Dagenham,LA,DTaP_IPV_5y,71.9761719761720
2018-19,E09000002,Barking and Dagenham,LA,DTaP_IPV_Hib_12m,85.4540358744395
2018-19,E09000002,Barking and Dagenham,LA,DTaP_IPV_Hib_24m,91.3935518252065
2018-19,E09000002,Barking and Dagenham,LA,DTaP_IPV_Hib_5y,93.7839937839938
2018-19,E09000002,Barking and Dagenham,LA,Hib_MenC_24m,81.3216093791633
2018-19,E09000002,Barking and Dagenham,LA,Hib_MenC_5y,90.4169904169904
2018-19,E09000002,Barking and Dagenham,LA,MenB_12m,87.1636771300448
2018-19,E09000002,Barking and Dagenham,LA,MenB_booster_24m,78.2573940847322
2018-19,E09000002,Barking and Dagenham,LA,MMR_24m,80.5755395683453
2018-19,E09000002,Barking and Dagenham,LA,MMR1_5y,92.0745920745921
2018-19,E09000002,Barking and Dagenham,LA,MMR2_5y,73.2970732970733
2018-19,E09000002,Barking and Dagenham,LA,PCV_12m,88.2847533632287
2018-19,E09000002,Barking and Dagenham,LA,PCV_24m,81.5081268318678
2018-19,E09000002,Barking and Dagenham,LA,Rota_12m,87.5000000000000
2018-19,E09000003,Barnet,LA,Cohort_12m,5396.0000000000000
2018-19,E09000003,Barnet,LA,Cohort_24m,5449.0000000000000
2018-19,E09000003,Barnet,LA,Cohort_5y,5012.0000000000000
2018-19,E09000003,Barnet,LA,DTaP_IPV_5y,73.4437350359138
2018-19,E09000003,Barnet,LA,DTaP_IPV_Hib_12m,86.5455893254262
2018-19,E09000003,Barnet,LA,DTaP_IPV_Hib_24m,90.3285006423197
2018-19,E09000003,Barnet,LA,DTaP_IPV_Hib_5y,90.2434158020750
2018-19,E09000003,Barnet,LA,Hib_MenC_24m,81.5562488530005
2018-19,E09000003,Barnet,LA,Hib_MenC_5y,84.0981644054270
2018-19,E09000003,Barnet,LA,MenB_12m,85.1927353595256
2018-19,E09000003,Barnet,LA,MenB_booster_24m,79.0787300422096
2018-19,E09000003,Barnet,LA,MMR_24m,81.8682327032483
2018-19,E09000003,Barnet,LA,MMR1_5y,89.0861931364725
2018-19,E09000003,Barnet,LA,MMR2_5y,75.2194732641660
2018-19,E09000003,Barnet,LA,PCV_12m,87.2868791697554
2018-19,E09000003,Barnet,LA,PCV_24m,82.0517526151587
2018-19,E09000003,Barnet,LA,Rota_12m,83.5618977020015
2018-19,E09000004,Bexley,LA,Cohort_12m,3141.0000000000000
2018-19,E09000004,Bexley,LA,Cohort_24m,3132.0000000000000
2018-19,E09000004,Bexley,LA,Cohort_5y,3180.0000000000000
2018-19,E09000004,Bexley,LA,DTaP_IPV_5y,82.2327044025157
2018-19,E09000004,Bexley,LA,DTaP_IPV_Hib_12m,91.2448264883795
2018-19,E09000004,Bexley,LA,DTaP_IPV_Hib_24m,94.3805874840358
2018-19,E09000004,Bexley,LA,DTaP_IPV_Hib_5y,94.2767295597484
2018-19,E09000004,Bexley,LA,Hib_MenC_24m,89.9744572158365
2018-19,E09000004,Bexley,LA,Hib_MenC_5y,92.0440251572327
2018-19,E09000004,Bexley,LA,MenB_12m,90.7672715695638
2018-19,E09000004,Bexley,LA,MenB_booster_24m,84.4508301404853
2018-19,E09000004,Bexley,LA,MMR_24m,89.3039591315453
2018-19,E09000004,Bexley,LA,MMR1_5y,92.9559748427673
2018-19,E09000004,Bexley,LA,MMR2_5y,82.7044025157233
2018-19,E09000004,Bexley,LA,PCV_12m,91.0538045208532
2018-19,E09000004,Bexley,LA,PCV_24m,88.2183908045977
2018-19,E09000004,Bexley,LA,Rota_12m,89.1117478510029
2018-19,E09000005,Brent,LA,Cohort_12m,4920.0000000000000
2018-19,E09000005,Brent,LA,Cohort_24m,4834.0000000000000
2018-19,E09000005,Brent,LA,Cohort_5y,4725.0000000000000
2018-19,E09000005,Brent,LA,DTaP_IPV_5y,80.8465608465608
2018-19,E09000005,Brent,LA,DTaP_IPV_Hib_12m,89.0853658536585
2018-19,E09000005,Brent,LA,DTaP_IPV_Hib_24m,90.2772031443939
2018-19,E09000005,Brent,LA,DTaP_IPV_Hib_5y,90.5608465608466
2018-19,E09000005,Brent,LA,Hib_MenC_24m,84.7331402565163
2018-19,E09000005,Brent,LA,Hib_MenC_5y,88.4444444444444
2018-19,E09000005,Brent,LA,MenB_12m,86.5040650406504
2018-19,E09000005,Brent,LA,MenB_booster_24m,80.0786098469177
2018-19,E09000005,Brent,LA,MMR_24m,82.7472072817542
2018-19,E09000005,Brent,LA,MMR1_5y,90.0529100529101
2018-19,E09000005,Brent,LA,MMR2_5y,79.8518518518518
2018-19,E09000005,Brent,LA,PCV_12m,88.7195121951220
2018-19,E09000005,Brent,LA,PCV_24m,82.6023996690112
2018-19,E09000005,Brent,LA,Rota_12m,85.1219512195122
2018-19,E09000006,Bromley,LA,Cohort_12m,4408.0000000000000
2018-19,E09000006,Bromley,LA,Cohort_24m,4351.0000000000000
2018-19,E09000006,Bromley,LA,Cohort_5y,4352.0000000000000
2018-19,E09000006,Bromley,LA,DTaP_IPV_5y,84.5588235294118
2018-19,E09000006,Bromley,LA,DTaP_IPV_Hib_12m,93.2395644283122
2018-19,E09000006,Bromley,LA,DTaP_IPV_Hib_24m,94.8747414387497
2018-19,E09000006,Bromley,LA,DTaP_IPV_Hib_5y,94.9448529411765
2018-19,E09000006,Bromley,LA,Hib_MenC_24m,91.4502413238336
2018-19,E09000006,Bromley,LA,Hib_MenC_5y,92.0496323529412
2018-19,E09000006,Bromley,LA,MenB_12m,92.2640653357532
2018-19,E09000006,Bromley,LA,MenB_booster_24m,88.9680533210756
2018-19,E09000006,Bromley,LA,MMR_24m,90.9216272121351
2018-19,E09000006,Bromley,LA,MMR1_5y,93.6810661764706
2018-19,E09000006,Bromley,LA,MMR2_5y,89.8207720588235
2018-19,E09000006,Bromley,LA,PCV_12m,93.5344827586207
2018-19,E09000006,Bromley,LA,PCV_24m,90.3240634336934
2018-19,E09000006,Bromley,LA,Rota_12m,89.7686025408348
2018-19,E09000007,Camden,LA,Cohort_12m,2684.0000000000000
2018-19,E09000007,Camden,LA,Cohort_24m,2657.0000000000000
2018-19,E09000007,Camden,LA,Cohort_5y,2600.0000000000000
2018-19,E09000007,Camden,LA,DTaP_IPV_5y,65.0000000000000
2018-19,E09000007,Camden,LA,DTaP_IPV_Hib_12m,83.0849478390462
2018-19,E09000007,Camden,LA,DTaP_IPV_Hib_24m,89.9510726383139
2018-19,E09000007,Camden,LA,DTaP_IPV_Hib_5y,93.7307692307692
2018-19,E09000007,Camden,LA,Hib_MenC_24m,78.6601430184419
2018-19,E09000007,Camden,LA,Hib_MenC_5y,86.6153846153846
2018-19,E09000007,Camden,LA,MenB_12m,81.5201192250373
2018-19,E09000007,Camden,LA,MenB_booster_24m,75.0846819721490
2018-19,E09000007,Camden,LA,MMR_24m,78.6601430184419
2018-19,E09000007,Camden,LA,MMR1_5y,89.7692307692308
2018-19,E09000007,Camden,LA,MMR2_5y,68.4230769230769
2018-19,E09000007,Camden,LA,PCV_12m,83.5692995529061
2018-19,E09000007,Camden,LA,PCV_24m,77.9826872412495
2018-19,E09000007,Camden,LA,Rota_12m,80.3278688524590
2018-19,E09000008,Croydon,LA,Cohort_12m,5304.0000000000000
2018-19,E09000008,Croydon,LA,Cohort_24m,5463.0000000000000
2018-19,E09000008,Croydon,LA,Cohort_5y,5409.0000000000000
2018-19,E09000008,Croydon,LA,DTaP_IPV_5y,68.1456831207247
2018-19,E09000008,Croydon,LA,DTaP_IPV_Hib_12m,86.4253393665158
2018-19,E09000008,Croydon,LA,DTaP_IPV_Hib_24m,89.9322716456160
2018-19,E09000008,Croydon,LA,DTaP_IPV_Hib_5y,89.9796635237567
2018-19,E09000008,Croydon,LA,Hib_MenC_24m,81.0543657331137
2018-19,E09000008,Croydon,LA,Hib_MenC_5y,85.1543723423923
2018-19,E09000008,Croydon,LA,MenB_12m,85.7843137254902
2018-19,E09000008,Croydon,LA,MenB_booster_24m,77.3750686436024
2018-19,E09000008,Croydon,LA,MMR_24m,81.0360607724693
2018-19,E09000008,Croydon,LA,MMR1_5y,87.3728970234794
2018-19,E09000008,Croydon,LA,MMR2_5y,67.6834904788316
2018-19,E09000008,Croydon,LA,PCV_12m,87.3680241327300
2018-19,E09000008,Croydon,LA,PCV_24m,81.6767343950211
2018-19,E09000008,Croydon,LA,Rota_12m,85.3506787330317
2018-19,E09000009,Ealing,LA,Cohort_12m,5304.0000000000000
2018-19,E09000009,Ealing,LA,Cohort_24m,5342.0000000000000
2018-19,E09000009,Ealing,LA,Cohort_5y,5377.0000000000000
2018-19,E09000009,Ealing,LA,DTaP_IPV_5y,74.9860517016924
2018-19,E09000009,Ealing,LA,DTaP_IPV_Hib_12m,90.4788838612368
2018-19,E09000009,Ealing,LA,DTaP_IPV_Hib_24m,92.0441782104081
2018-19,E09000009,Ealing,LA,DTaP_IPV_Hib_5y,92.4493211828157
2018-19,E09000009,Ealing,LA,Hib_MenC_24m,84.1445151628604
2018-19,E09000009,Ealing,LA,Hib_MenC_5y,88.6181885809931
2018-19,E09000009,Ealing,LA,MenB_12m,89.9698340874811
2018-19,E09000009,Ealing,LA,MenB_booster_24m,78.0419318607263
2018-19,E09000009,Ealing,LA,MMR_24m,83.5642081617372
2018-19,E09000009,Ealing,LA,MMR1_5y,90.7941231169797
2018-19,E09000009,Ealing,LA,MMR2_5y,75.0976380881532
2018-19,E09000009,Ealing,LA,PCV_12m,89.8944193061840
2018-19,E09000009,Ealing,LA,PCV_24m,81.1119430924747
2018-19,E09000009,Ealing,LA,Rota_12m,86.8778280542986
2018-19,E09000010,Enfield,LA,Cohort_12m,4527.0000000000000
2018-19,E09000010,Enfield,LA,Cohort_24m,4750.0000000000000
2018-19,E09000010,Enfield,LA,Cohort_5y,4852.0000000000000
2018-19,E09000010,Enfield,LA,DTaP_IPV_5y,72.2794723825227
2018-19,E09000010,Enfield,LA,DTaP_IPV_Hib_12m,85.3545394300861
2018-19,E09000010,Enfield,LA,DTaP_IPV_Hib_24m,90.9684210526316
2018-19,E09000010,Enfield,LA,DTaP_IPV_Hib_5y,92.5803792250618
2018-19,E09000010,Enfield,LA,Hib_MenC_24m,80.0842105263158
2018-19,E09000010,Enfield,LA,Hib_MenC_5y,88.6026380873866
2018-19,E09000010,Enfield,LA,MenB_12m,85.0673735365584
2018-19,E09000010,Enfield,LA,MenB_booster_24m,77.4736842105263
2018-19,E09000010,Enfield,LA,MMR_24m,78.9052631578947
2018-19,E09000010,Enfield,LA,MMR1_5y,90.0865622423743
2018-19,E09000010,Enfield,LA,MMR2_5y,73.7427864798021
2018-19,E09000010,Enfield,LA,PCV_12m,85.8626021647891
2018-19,E09000010,Enfield,LA,PCV_24m,80.5473684210526
2018-19,E09000010,Enfield,LA,Rota_12m,82.9909432295118
2018-19,E09000011,Greenwich,LA,Cohort_12m,4518.0000000000000
2018-19,E09000011,Greenwich,LA,Cohort_24m,4556.0000000000000
2018-19,E09000011,Greenwich,LA,Cohort_5y,4365.0000000000000
2018-19,E09000011,Greenwich,LA,DTaP_IPV_5y,78.7399770904926
2018-19,E09000011,Greenwich,LA,DTaP_IPV_Hib_12m,90.0619743249225
2018-19,E09000011,Greenwich,LA,DTaP_IPV_Hib_24m,92.2958735733099
2018-19,E09000011,Greenwich,LA,DTaP_IPV_Hib_5y,92.5315005727377
2018-19,E09000011,Greenwich,LA,Hib_MenC_24m,87.4670763827919
2018-19,E09000011,Greenwich,LA,Hib_MenC_5y,86.0022909507446
2018-19,E09000011,Greenwich,LA,MenB_12m,89.4200973882249
2018-19,E09000011,Greenwich,LA,MenB_booster_24m,82.5285338015803
2018-19,E09000011,Greenwich,LA,MMR_24m,86.9402985074627
2018-19,E09000011,Greenwich,LA,MMR1_5y,90.9049255441008
2018-19,E09000011,Greenwich,LA,MMR2_5y,83.5738831615120
2018-19,E09000011,Greenwich,LA,PCV_12m,90.8366533864542
2018-19,E09000011,Greenwich,LA,PCV_24m,85.3819139596137
2018-19,E09000011,Greenwich,LA,Rota_12m,87.4723328906596
2018-19,E09000012,Hackney and City of London,LA,Cohort_12m,4354.0000000000000
2018-19,E09000012,Hackney and City of London,LA,Cohort_24m,4357.0000000000000
2018-19,E09000012,Hackney and City of London,LA,Cohort_5y,4018.0000000000000
2018-19,E09000012,Hackney and City of London,LA,DTaP_IPV_5y,64.0866102538576
2018-19,E09000012,Hackney and City of London,LA,DTaP_IPV_Hib_12m,73.1511254019293
2018-19,E09000012,Hackney and City of London,LA,DTaP_IPV_Hib_24m,81.6387422538444
2018-19,E09000012,Hackney and City of London,LA,DTaP_IPV_Hib_5y,90.3932304629169
2018-19,E09000012,Hackney and City of London,LA,Hib_MenC_24m,71.2416800550838
2018-19,E09000012,Hackney and City of London,LA,Hib_MenC_5y,87.4315579890493
2018-19,E09000012,Hackney and City of London,LA,MenB_12m,74.2994947175011
2018-19,E09000012,Hackney and City of London,LA,MenB_booster_24m,68.7858618315355
2018-19,E09000012,Hackney and City of London,LA,MMR_24m,74.2712875831995
2018-19,E09000012,Hackney and City of London,LA,MMR1_5y,89.2234942757591
2018-19,E09000012,Hackney and City of London,LA,MMR2_5y,65.7292185166750
2018-19,E09000012,Hackney and City of London,LA,PCV_12m,75.9301791456132
2018-19,E09000012,Hackney and City of London,LA,PCV_24m,74.0417718613725
2018-19,E09000012,Hackney and City of London,LA,Rota_12m,68.0983004134129
2018-19,E09000013,Hammersmith and Fulham,LA,Cohort_12m,2390.0000000000000
2018-19,E09000013,Hammersmith and Fulham,LA,Cohort_24m,2472.0000000000000
2018-19,E09000013,Hammersmith and Fulham,LA,Cohort_5y,2329.0000000000000
2018-19,E09000013,Hammersmith and Fulham,LA,DTaP_IPV_5y,71.6187204808931
2018-19,E09000013,Hammersmith and Fulham,LA,DTaP_IPV_Hib_12m,86.1506276150628
2018-19,E09000013,Hammersmith and Fulham,LA,DTaP_IPV_Hib_24m,88.7135922330097
2018-19,E09000013,Hammersmith and Fulham,LA,DTaP_IPV_Hib_5y,89.6951481322456
2018-19,E09000013,Hammersmith and Fulham,LA,Hib_MenC_24m,81.0275080906149
2018-19,E09000013,Hammersmith and Fulham,LA,Hib_MenC_5y,85.1438385573207
2018-19,E09000013,Hammersmith and Fulham,LA,MenB_12m,85.8995815899582
2018-19,E09000013,Hammersmith and Fulham,LA,MenB_booster_24m,74.7168284789644
2018-19,E09000013,Hammersmith and Fulham,LA,MMR_24m,79.8948220064725
2018-19,E09000013,Hammersmith and Fulham,LA,MMR1_5y,88.3211678832117
2018-19,E09000013,Hammersmith and Fulham,LA,MMR2_5y,70.8887934735938
2018-19,E09000013,Hammersmith and Fulham,LA,PCV_12m,86.7364016736402
2018-19,E09000013,Hammersmith and Fulham,LA,PCV_24m,78.0744336569579
2018-19,E09000013,Hammersmith and Fulham,LA,Rota_12m,83.5564853556485
2018-19,E09000014,Haringey,LA,Cohort_12m,3891.0000000000000
2018-19,E09000014,Haringey,LA,Cohort_24m,3974.0000000000000
2018-19,E09000014,Haringey,LA,Cohort_5y,3904.0000000000000
2018-19,E09000014,Haringey,LA,DTaP_IPV_5y,68.3401639344262
2018-19,E09000014,Haringey,LA,DTaP_IPV_Hib_12m,82.4466718067335
2018-19,E09000014,Haringey,LA,DTaP_IPV_Hib_24m,88.2737795671867
2018-19,E09000014,Haringey,LA,DTaP_IPV_Hib_5y,90.0870901639344
2018-19,E09000014,Haringey,LA,Hib_MenC_24m,78.4851534977353
